longitude,latitude
118.22204729970825,6.021552630640753
118.22213764198861,6.021552428241923
118.22632845405595,5.996852081893576
118.19196603430439,5.981371540851973
118.18943562911029,5.980924806363788
118.1894354336766,5.980834362481462
118.17886582944067,5.980766709299963
118.3293888875767,6.1386916929665105
118.32938821489572,6.1384203775594655
118.32938799067547,6.138329939089826
118.3297494225379,6.138329041294601
118.32893216675325,6.136703168184113
118.32902207627922,6.136522066916192
118.54061162257409,6.066232801849949
118.5406113658144,6.066142371545249
118.54079152720819,6.065960996877148
118.255964135761,6.038297795033513
118.25605447964762,6.038297586442166
118.2559639274037,6.03820735359671
118.23363191863228,6.030751711380027
118.52797448262753,6.005408105655329
118.41758190899152,5.967179568378011
118.41758167661763,5.967089132699055
118.57417653945737,5.926060454563047
118.47915139214075,5.921167536441141
118.52784721985351,5.8939058999723555
118.54458127496763,5.837973100884978
118.54467157502938,5.837972852850178
118.5424981902873,5.83571802735516
118.54258824282604,5.835627348776784
118.32218762660213,6.076215916990368
118.4773469592213,5.784345286978535
118.47145889672701,5.7770353718629135
118.50472685835939,5.757957226516176
118.58075238573396,5.726281732039209
118.56223933561562,5.724343007085176
118.10803423096374,5.932615538809635
118.10884685182546,5.932433017693424
118.10992974224104,5.931888165911154
118.10992956137505,5.931797719333094
118.1100198925597,5.931797538230111
118.10691149470657,6.04793751490044
118.10700184507097,6.047937330767406
118.10700166112713,6.047846884481088
118.19850122278888,5.995557021863027
118.2992133426801,5.989539236743708
118.29604908087558,5.988461436507453
118.29613941512241,5.988461223029736
118.31321058440744,5.987606652709042
118.31339103533634,5.9875157805900034
118.31366181963901,5.987424692098347
118.31375215307885,5.987424475757473
118.31393281994852,5.987424043031127
118.31447179381797,5.986156591200995
118.3143810283155,5.985975928561183
118.31112515132061,5.984355795651858
118.31121548434868,5.984355579838897
118.27977876073113,5.984158463294563
118.31247928332506,5.98399079848831
118.31184652149302,5.983811430978725
118.31184630584478,5.983720991352089
118.27562171011546,5.9834446096029765
118.2772477243333,5.983440828439401
118.27444610898036,5.982904691629801
118.27065040304447,5.9821899578622615
118.27065019422413,5.9820995167548885
118.27010756335062,5.981829447502705
118.26441463990348,5.981028611013559
118.26450497405192,5.981028403002968
118.26495664474622,5.981027362727246
118.26125149210984,5.98040279193386
118.25944149802268,5.978959874050305
118.2509486511967,5.978346184504071
118.34019701901362,5.978045273148217
118.25591640747228,5.978063523843128
118.2558256610314,5.977882847058092
118.34109900670717,5.977500437405022
118.2443515911667,5.977185414277761
118.34199967035723,5.976412969329216
118.34371528916837,5.9761374599247326
118.34371506856762,5.97604702144654
118.34362429693607,5.975866365337938
118.35952083965087,5.975194202280437
118.35961116938563,5.975193978844461
118.36367443707196,5.974550844742832
118.35454914184403,5.97375945916648
118.19646596705495,5.973583562577754
118.27342963823341,5.973048926173668
118.35048208632767,5.972865076933954
118.3512045020632,5.972772863392922
118.35138427444515,5.972410666606317
118.35219724057932,5.972408668108899
118.35210668918383,5.972318452046777
118.3521970187258,5.972318229935586
118.36565518592957,5.971923219009783
118.38516502608243,5.971422236688905
118.3696274104274,5.971008959654162
118.37712445208228,5.970899801992949
118.38552452046322,5.970697831276254
118.37016803393776,5.9704649847935585
118.37016780921005,5.970374547292336
118.3703482415377,5.970283659773911
118.38895219892144,5.968790001935074
118.27747155958684,5.9630909964863985
118.21585967186722,5.960698041963251
118.20727115434451,5.9575513948031205
118.24692447520889,5.956468260836447
118.25666743331182,5.950838726735351
118.25458780365491,5.949939035944784
118.25467813305828,5.949938830619249
118.23994082654897,5.943912470084887
118.11829068995395,5.912063509139456
118.33258022157084,5.890789634754794
118.47345668448307,5.885189852905567
118.47038445727878,5.8845649171676495
118.45972329239189,5.8828746475716525
118.46089733261185,5.882871575734187
118.47642810478905,5.881835931142163
118.4759756011106,5.881475390807958
118.5466786165802,5.878209314936755
118.54568499596857,5.878121634116756
118.5452332141035,5.878032452737542
118.54532352057231,5.878032202901694
118.44896387550705,5.878109612236124
118.53944812476126,5.876058930456512
118.44624872296157,5.875855762947309
118.44343234007643,5.86935168481035
118.44334133273071,5.86908061290746
118.44334086737699,5.868899742955643
118.4419841367665,5.868089320989528
118.44207444590529,5.8680890882360135
118.44207421347032,5.8679986532063655
118.53310095360175,5.86667146012739
118.5299382985181,5.8659566585572245
118.53111201880762,5.86586301691161
118.53120232391845,5.865862769868913
118.53237406811775,5.865045675170762
118.1191124101895,5.961174383930711
118.11911222692058,5.961083937732171
118.10496080175024,5.931536317117553
118.11101172513462,5.930891079661729
118.39730499378092,5.914054388645813
118.39567903664447,5.913968040891377
118.40389799393525,5.913947320524351
118.41869306142782,5.9072174207346135
118.43021644248539,5.892718131790801
118.4241764175657,5.86153307955129
118.41782788147388,5.850877665669291
118.3216239702805,5.840621433304785
118.32153344893604,5.840531205887668
118.32090022410063,5.840080492894056
118.05100255913075,6.241697712106242
118.05100165776601,6.241245475560102
118.05081962689175,6.240612705096922
118.05054775259912,6.240251456748539
118.0506381370842,6.24025127645601
118.05027317746057,6.23853349811982
118.05009114889987,6.2379007270370215
118.04826622717226,6.229221374806422
118.04826604772555,6.2291309273754605
118.04762852798248,6.226690102763158
118.04762799019807,6.226418760387761
118.04598697901294,6.219276632878861
118.04598662147859,6.219095737816275
118.04571476361468,6.218734484274696
118.0457145849084,6.218644036733815
118.04215877667491,6.202913104969988
118.04224915502479,6.202912927182652
118.04224897736738,6.202822479487479
118.04197500093578,6.201375849504691
118.04197482336946,6.201285401796361
118.04206520144746,6.201285224086854
118.04206502386839,6.201194776380819
118.04179282453069,6.2006526231655155
118.04161171360705,6.200472082997259
118.04051796222758,6.195770929706268
118.04051778507103,6.195680481936784
118.04060603637981,6.194594931408577
118.0402416955355,6.1931484758568764
118.04024134147022,6.192967580283818
118.04024116444153,6.192877132496821
118.03759889194916,6.181938070190276
118.03732600514499,6.181034120240441
118.03732582895519,6.180943672328916
118.03258379542288,6.1589739362738385
118.06062914094034,5.98978127488629
118.06017306951063,5.987520951151957
118.20251309462273,5.971128384371731
118.28320257258115,5.941462215105473
118.28076165170837,5.940563462847377
118.27623822045447,5.937498912271377
118.36579034320773,5.9168459563426135
118.36786036712898,5.913856393770775
118.27085267949327,5.9129111541062445
118.27076215027725,5.912820919459308
118.2708524730756,5.912820712779718
118.17113267679626,5.912316390711429
118.16498103927334,5.907807062112916
118.16507136482754,5.907806872794826
118.38888553209759,5.906117009335569
118.15087789605217,5.901867020891137
118.15096822109666,5.90186683405186
118.15087770947027,5.901776575499385
118.15701699155369,5.900407159276348
118.15701661649595,5.9002262688760725
118.15692572938964,5.8999551210337415
118.37674416142212,5.8904109890281955
118.39254725537745,5.889557797444378
118.39254703009686,5.88946736053711
118.31679159631625,5.820916758993172
118.31688190267768,5.820916548145343
118.3170625153906,5.820916126406337
118.3169719984795,5.82082589731524
118.06717665441687,5.726925427209549
118.09269935481372,5.989175624049337
118.09549235924939,5.9853712696219
118.12896878682035,5.965947926906008
118.03090013901047,5.740468850341444
118.00658668684615,5.72802999323905
118.00277919787486,5.719534306444528
117.9755919204445,5.7156013045971825
