centroid_lat,centroid_lon,vals
16.19243639793316,-88.57384296733838,0.820248383135835
16.192437090507088,-88.57374942149755,0.8217811091872287
16.1896535787899,-88.57120150196829,0.8233559120774524
16.18884156612918,-88.61918561615398,0.8260011685067608
16.188842278498,-88.61909207408183,0.8248061726164142
16.188751174821185,-88.61918487893526,0.8257631845342285
16.188751887185816,-88.61909133690564,0.8253144485484931
16.18854255980607,-88.57474759117697,0.8200582016550965
16.18724582448301,-88.61505652502963,0.8248593542648911
16.186845302539357,-88.58418252598089,0.8219291824425503
16.18919665515026,-88.22868955565369,0.9773753360286122
16.189105707799815,-88.22878255431719,1.0629003201372775
16.188561104649885,-88.22915342879502,3.2647289933513757
16.188470157126392,-88.22924642695473,7.195479266551994
16.188379209567337,-88.22933942502932,3.238585551059432
16.185672170616183,-88.61990814077895,0.8238859348443787
16.18828718004533,-88.2296195384571,3.1554390227292295
16.1882877210296,-88.22952598073971,3.266541593819222
16.18278783348036,-88.71118274846955,0.8219149979678068
16.183861947174417,-88.52232345677237,0.8200556251586217
16.183047259756073,-88.62035445470649,0.8243446014639025
16.182956155779475,-88.62044725647606,0.8254818777875652
16.182956868451377,-88.62035371723422,0.8258780139638504
16.182096348075998,-88.61464046611778,0.8224781464525052
16.18200595650722,-88.614639731291,0.8202366491006675
16.181216820975635,-88.67001098913215,0.8225572995903079
16.18112643191834,-88.67001022915657,0.8238500307414157
16.181433747753186,-88.61856394817352,0.8256736596899797
16.18143445953193,-88.61847040956104,0.819164914111736
16.180801007945494,-88.61855879221103,0.8249009646749382
16.180710616541194,-88.61855805566366,0.8252939416994771
16.180986165974396,-88.5697297338923,0.8208952849584592
16.180986856264017,-88.56963619325911,0.8250017790829248
16.180375479019897,-88.56673144061527,4.243103459211965
16.180376167966035,-88.56663790013481,5.115737310299951
16.17993830498181,-88.61312622163119,0.8225767199307945
16.17891132551343,-88.61742087632624,0.8249206338939896
16.178912036681865,-88.61732733884823,0.8218621575409597
16.17882093404211,-88.61742014038721,0.8257720550970303
16.17882164520636,-88.61732660295172,0.8249283811455933
16.176944027380053,-88.61459858843378,0.8198245920225622
16.17608875666902,-88.59616378445314,0.8184502731904137
16.174766672330403,-88.66256715940598,0.8243626799465212
16.17476740316253,-88.66247362600085,0.8253203443259247
16.174584431648228,-88.66275271349475,0.8245758281266394
16.17449404219968,-88.66275195714842,0.8189957003948118
16.174754027981358,-88.61729349244334,0.8235354636458151
16.174663636469088,-88.61729275676169,0.8185984854707669
16.174189208581517,-88.66705220740842,0.8245180461032333
16.17409881932789,-88.66705144912642,0.8236881129997822
16.17448000934211,-88.61766542696475,0.8223578063387023
16.174488539670563,-88.61654300208355,0.8221292237582913
16.17438961784418,-88.6176646911271,0.8231032119733982
16.174397437491827,-88.61663580214588,0.8248346577916847
16.17439814812243,-88.61654226675593,0.8218098517329504
16.174922578586475,-88.53348033168129,0.8227761227556134
16.173213817229254,-88.61774866044428,0.8235937552772966
16.17312342572432,-88.61774792462954,0.8242059219951593
16.172941931614435,-88.61783998766332,0.8229584634211289
16.17285154011129,-88.6178392518201,0.825843543711444
16.17276043747703,-88.61793205054113,0.8249477696879306
16.17276114860735,-88.61783851598155,0.8259768488878751
16.17267004597647,-88.61793131466474,0.8249477696879306
16.1726707571026,-88.61783778014768,0.8259768488878751
16.17257965447511,-88.61793057879306,0.8221774508996781
16.17258036559706,-88.61783704431848,0.8245097318067731
16.17248926297295,-88.61792984292602,0.8238102676784123
16.17239887147,-88.61792910706367,0.824856861003276
16.171802804472893,-88.6601103713666,0.8217869218715953
16.172124140835198,-88.61839457074507,0.8250557521744609
16.17203374934998,-88.61839383468893,0.8224405609728912
16.17148570872697,-88.61913768981223,0.8216181461784764
16.17148642033257,-88.61904415590834,0.8204896916100899
16.171530459674003,-88.61324504474698,0.8244872775768887
16.171531168692315,-88.61315151054906,0.8240539231144541
16.171396028871072,-88.61904341958747,0.825145855883524
16.17139674043142,-88.6189498857214,0.8201616396651685
16.170941224983324,-88.61941387262091,0.822843769353933
16.171013607222974,-88.6098734178198,0.8372650274274858
16.17082645406423,-88.61071375958744,0.8255061706565028
16.1710931203087,-88.56282304678004,0.8188198781833088
16.169848696638653,-88.62043389944276,0.8206180448443416
16.17244552210296,-88.10116341381814,0.8182492878166636
16.172278611735774,-88.11585093090933,0.820997326685213
16.16830064438335,-88.62191789020515,0.8341754563811502
16.168210253023844,-88.62191715273093,0.8420080802906558
16.16848090527766,-88.58600043304355,0.8231923870458305
16.16779186077487,-88.58141150859292,0.8210644078115201
16.16779255564937,-88.5813179746963,0.821503990386418
16.1637050608625,-88.64358063760173,0.8248342036038653
16.16370578287039,-88.64348710850032,0.8217454614933247
16.163614670443817,-88.64357989050427,0.8224972204774408
16.163615392447454,-88.64348636144534,0.8236453782130122
16.162985546949532,-88.64310701709907,0.8188357420347847
16.163546615196957,-88.55640312520336,0.8240206494779895
16.161923277505277,-88.62841331789635,0.8253462353522882
16.161923992775264,-88.62831978892153,0.8243049722919246
16.161924708004214,-88.628226259942,0.8193470823343318
16.161688733678563,-88.63542649098717,0.8188102817206774
16.161353686597096,-88.60820510317382,0.8236574524466296
16.16135439296861,-88.6081115735295,0.8225434146509065
16.161264000932615,-88.60811084266255,0.8215527699386358
16.16117007666943,-88.60857775955088,0.8224927276206174
16.161170783196788,-88.60848423001005,0.8225349616221028
16.160953914356554,-88.6132527642838,0.8195178988062016
16.160954622927616,-88.61315923506042,0.8227786344692115
16.16086139659966,-88.61353261861477,0.8194111388797958
16.160550469765322,-88.61876803748056,0.822875302367597
16.16055118074098,-88.61867450870233,0.8218547428338082
16.16045865613272,-88.61895435926782,0.8265178389478273
16.160071465236673,-88.62231844121621,0.8228910895878576
16.15998036127448,-88.62241123229687,0.8238876001427936
16.159981073825456,-88.62231770395584,0.8216135716307077
16.159887831980107,-88.6226910798663,0.8250859844718781
16.15988854464999,-88.62259755158179,0.8247846602590002
16.159796727877353,-88.62278387068284,0.8223480007554703
16.159797440584082,-88.62269034244547,0.829390143026582
16.159459597305702,-88.64317142069932,0.8203518080660649
16.158553527486536,-88.64344453393868,0.8236623765568679
16.15868849043391,-88.62586143387938,0.8225977852317321
16.15869063234215,-88.62558085114587,0.8208326949921856
16.1586913462295,-88.62548732355864,0.8247693824949712
16.162048818272847,-88.04721928535945,0.8263239500033481
16.158253164265556,-88.63549177604716,0.8216803396903088
16.158253882485436,-88.63539824912873,0.8216803396903088
16.161777120245496,-88.04731140854165,0.821458096323731
16.16177758029454,-88.04721785735286,0.8251625698874668
16.156438163860102,-88.6364121742354,0.8196043522210201
16.15643727276149,-88.62472064675126,0.8196234793651009
16.15598549125729,-88.63650198265185,0.8417768299077637
16.155894381849464,-88.6365947649039,0.9025729401797442
16.15589510045164,-88.6365012391458,0.8298626335501272
16.155803991047254,-88.63659402136015,0.8317124208613892
16.155804709645192,-88.63650049564448,0.8260280368195345
16.155712881609503,-88.6366868034896,0.8251062713699031
16.155713600244237,-88.6365932778211,0.8260664447245405
16.15571431883794,-88.6364997521479,0.8245245495903119
16.15602161510567,-88.59600269538785,0.8234689141256278
16.156022315893974,-88.5959091676896,0.8210997614792092
16.155621772138396,-88.63677958553416,0.8252944831517839
16.155622490809925,-88.63668605991285,0.8258393362672561
16.155623209440424,-88.63659253428679,0.822116208336017
16.155531381342247,-88.63677884191968,0.825501927587073
16.15497969047106,-88.63799020911681,0.8215851458008936
16.15498040964623,-88.63789668385405,0.8226369520745153
16.15498112878039,-88.63780315858655,0.8235262228467268
16.154981847873522,-88.63770963331432,0.825847833428537
16.15498256692563,-88.63761610803736,0.82594012421015
16.154983285936716,-88.6375225827557,0.8261986505221163
16.154984004906776,-88.63742905746928,0.8239910438478129
16.154867705521067,-88.64079521939351,0.8250897475431042
16.15486842592266,-88.64070169431515,0.8239115443488934
16.15487706754209,-88.63957939300555,0.8241691619599018
16.154877787410395,-88.63948586786564,0.8212214518181296
16.154884264379206,-88.63864414139356,0.8227876780682608
16.154886422630415,-88.6383635658177,0.8247814644873181
16.15488714196544,-88.63827004061628,0.8224274133622971
16.154887861259446,-88.63817651541014,0.8224274133622971
16.154786676866685,-88.63957864815563,0.8249118594069144
16.154787396730757,-88.63948512305818,0.8254386708116397
16.1547938736614,-88.63864339696805,0.8230816093189706
16.154795312528087,-88.63845634667375,3.294999012655231
16.154796031899895,-88.63836282151952,1.6299607217296361
16.154796751230684,-88.63826929636055,0.8330930242758721
16.15479747052045,-88.63817577119684,0.8330930242758721
16.154704202392413,-88.63854912744493,1.5971446725457707
16.154704921801002,-88.63845560233787,3.2917527391804415
16.154705641168576,-88.63836207722606,3.2940936899109423
16.154706360495126,-88.63826855210954,3.2940936899109423
16.15470707978065,-88.63817502698826,0.8262296700686432
16.15471427037975,-88.63723977551564,0.8219307158649544
16.15446401187708,-88.65790796921937,0.8227469999928121
16.154613811668774,-88.63854838307132,0.8262212580740461
16.15461453107313,-88.6384548580067,0.8261564026973549
16.15461525043646,-88.63836133293735,0.8261564026973549
16.15452342094433,-88.63854763870245,0.8260257583505854
16.15452414034445,-88.63845411368027,0.8260257583505854
16.154524859703546,-88.63836058865336,0.8236588249354657
16.154367793793124,-88.63527277436063,0.8254704915611699
16.154368511749038,-88.63517924925793,0.8251781195200818
16.154245052636114,-88.63948065431269,0.8258675358662294
16.15424577243372,-88.63938712946513,0.8260369290009869
16.154276684925367,-88.63536555654689,0.8220790582269019
16.15427740291807,-88.63527203149135,0.8255405486637696
16.154278120869755,-88.63517850643109,0.825128696309357
16.1541539421165,-88.63957343433871,0.8202111528937333
16.154154661950884,-88.63947990953834,0.8253845877810447
16.154155381744243,-88.63938638473323,0.8214644874705912
16.15419562470434,-88.63414898810154,0.8206498992345255
16.15419634215955,-88.63405546302711,0.8186735994350598
16.154507343113856,-88.59299750356324,0.8233659577126513
16.154063551434703,-88.63957268952667,0.8196745916881921
16.15410738600683,-88.63386767064084,0.8200364799670797
16.153848170390905,-88.64406037865278,0.8215251332035481
16.15423686421219,-88.59290180555224,0.8206605808411788
16.153848401962282,-88.63227551973803,0.820310634559276
16.1537580109472,-88.63227477825511,0.8251528721775114
16.153244468082733,-88.66360310474283,0.8252267995156534
16.152780259472003,-88.67669326375251,0.8231288145396335
16.152689870483513,-88.67669250215096,0.8257464436460134
16.152690606545665,-88.67659897980243,0.8238269277840607
16.15303201606791,-88.63264294498245,0.8223728440706934
16.152599481494214,-88.67669174055422,0.8207642835033827
16.152941625062528,-88.6326422033722,0.8184782073659232
16.15263168786984,-88.63769029069958,0.8228173268570447
16.1525714571594,-88.63376152924268,0.819297236518441
16.152483217710156,-88.63348021427164,0.8252463130257816
16.15248393479793,-88.63338668997051,0.8539161877352972
16.15239712862409,-88.63291832668479,0.8183439788413884
16.152257177080603,-88.63937074645634,0.8212447983643038
16.152267967723276,-88.63796788717941,0.8190848711226529
16.151943022929462,-88.6331951904053,0.8187121132607988
16.155423689274905,-88.0882529053011,0.8183598169264509
16.15176224094941,-88.63319370679342,0.8239085058990167
16.151671849958177,-88.63319296499455,0.8242316587994882
16.151580742002658,-88.63328574708665,0.8215026870481357
16.151581458966152,-88.63319222320041,0.822089765222618
16.15149106797333,-88.63319148141096,0.8229021197195878
16.15135902579271,-88.63861511230402,0.8188777200908552
16.150873220015022,-88.64300698184836,0.8320070011630658
16.150781386948825,-88.64319328173261,0.8242682254617375
16.150782108225695,-88.64309975868709,1.0617217194851307
16.150690275089428,-88.64328605843929,0.8207790146930718
16.15069099640306,-88.64319253544093,0.8233864363212493
16.15071765617708,-88.63973218116945,0.986972916145444
16.15071837593231,-88.63963865799103,0.824294146656793
16.150599163196723,-88.64337883506111,0.82473399809963
16.150599884547113,-88.64328531210994,0.8222525739154063
16.150627265473396,-88.63973143645238,0.8310297739010186
16.15062798522439,-88.6396379133164,0.8257470205760521
16.15050660837339,-88.64365865739188,0.8280635324952845
16.150507329842554,-88.64356513449735,0.8264642561694732
16.150508051270712,-88.64347161159809,0.9100728202898114
16.150416217846473,-88.6436579109023,0.8247309896447449
16.150325105817096,-88.6437506872224,0.8185939498528845
16.150233993754416,-88.64384346345761,0.8245600339335374
