centroid_lat,centroid_lon,vals
14.69685812606084,120.5720890707455,1.2256943
14.69577985916895,120.57265792020559,4.924346
14.695420436351098,120.57284753531027,1.2259148
14.695330094896692,120.57284853329996,1.231259
14.69311426264003,120.56832477955693,1.4977036
14.69302392147205,120.56832577924123,2.200667
14.692675203477414,120.56953630740682,1.3110442
14.692393479288693,120.56851839645923,2.4756525
14.692303138102082,120.56851939601275,7.0822797
14.692315783499051,120.56972592370775,6.259171
14.692212796914706,120.56852039555946,2.1067662
14.692214742755498,120.56870601505356,2.3071227
14.692124401554867,120.56870701451733,7.3375287
14.692137045826177,120.56991354140033,2.3981206
14.692034060353462,120.56870801397424,5.8978586
14.691943719151295,120.56870901342432,11.093347
14.691675613911103,120.56899044034094,1.3390636
14.691676586627304,120.56908324989037,1.4567589
14.690678711477066,120.8234410712067,1.2327173
14.690679582371569,120.8235338970161,1.2331314
14.690680453228994,120.82362672283162,1.2331429
14.690582256747431,120.82279218567987,1.2242603
14.69058312789586,120.82288501140837,1.2249781
14.690583999007218,120.82297783714297,1.2249781
14.690491899316626,120.82279308064146,1.2329371
14.690492770459466,120.82288590633188,1.2329371
14.685481776690581,120.88689809390391,1.2239764
14.68368795714697,120.73504418589296,1.2298801
14.679795739441385,120.81927862118799,1.2270372
14.679796611369266,120.8193714421476,1.2776817
14.67940495994882,120.85492936649833,1.2328097
14.679313742818355,120.85483742460998,1.2237117
14.679314600507363,120.85493024755485,1.2245579
14.67636035903207,120.86776964544553,1.2295005
14.676361211385153,120.86786246793199,1.2309749
14.676269146421658,120.86767769859829,1.2285984
14.671996986631457,120.90466537846441,1.22441
14.67190662421146,120.90466623864792,1.2246552
14.671270892765733,120.85482299833296,2.05475
14.671410640785808,120.879885365997,1.2312404
14.670426833619684,120.88100878810512,1.2308419
14.670427680348208,120.88110160889103,1.229822
14.67042852703971,120.88119442968289,1.233514
14.666234704699812,120.9070409309099,1.2282976
14.665027226876605,120.9134575513854,1.2249254
